position,time,race_num,country,gender,catagory
8725,11:48:13,55484,NED,M,SEN
8726,11:48:13,20459,NED,F,SEN
8727,11:48:15,8658,RSA,M,VET
8728,11:48:15,34306,RSA,M,MAS
8729,11:48:16,18291,RSA,M,MAS
8730,11:48:16,37543,RSA,M,MAS
8731,11:48:17,55543,RSA,M,MAS
8732,11:48:17,32031,RSA,M,SEN
8733,11:48:17,28271,RSA,M,SEN
8734,11:48:17,58324,RSA,M,SEN
8735,11:48:17,15062,RSA,M,SEN
8736,11:48:18,46486,RSA,M,VET
8737,11:48:20,24034,RSA,F,VET
8738,11:48:20,53956,RSA,M,VET
8739,11:48:21,56649,RSA,F,SEN
8740,11:48:22,53498,RSA,M,MAS
8741,11:48:24,37734,RSA,M,SEN
8742,11:48:24,44939,RSA,F,MAS
8743,11:48:24,21319,RSA,M,SEN
8744,11:48:24,50167,RSA,F,SEN
8745,11:48:25,35004,RSA,F,MAS
8746,11:48:26,25690,RSA,M,VET
8747,11:48:27,48849,RSA,F,MAS
8748,11:48:27,56117,RSA,M,SEN
8749,11:48:27,47384,RSA,M,SEN
8750,11:48:27,53284,RSA,M,SEN
8751,11:48:28,53681,RSA,F,SEN
8752,11:48:29,11525,RSA,F,VET
8753,11:48:29,33339,RSA,M,VET
8754,11:48:29,53679,RSA,M,SEN
8755,11:48:30,18568,RSA,M,VET
8756,11:48:33,10963,RSA,F,SEN
8757,11:48:33,50791,RSA,M,SEN
8758,11:48:33,53940,RSA,M,SEN
8759,11:48:35,55442,RSA,M,VET
8760,11:48:35,56773,RSA,M,VET
8761,11:48:35,10786,RSA,M,VET
8762,11:48:36,24220,RSA,F,VET
8763,11:48:37,9221,RSA,M,VET
8764,11:48:39,19115,RSA,M,VET
8765,11:48:39,5786,RSA,M,MAS
8766,11:48:40,56354,RSA,M,SEN
8767,11:48:41,51805,RSA,M,VET
8768,11:48:41,15297,RSA,M,SEN
8769,11:48:41,20020,RSA,M,VET
8770,11:48:42,33238,RSA,M,VET
8771,11:48:43,58771,NAM,M,SEN
8772,11:48:43,28304,RSA,M,SEN
8773,11:48:48,18356,RSA,M,MAS
8774,11:48:49,45880,RSA,M,MAS
8775,11:48:49,52120,RSA,M,VET
8776,11:48:49,50677,RSA,F,MAS
8777,11:48:50,30067,RSA,F,VET
8778,11:48:50,48829,RSA,F,MAS
8779,11:48:50,55281,RSA,F,VET
8780,11:48:52,5061,RSA,M,GM
8781,11:48:52,46045,RSA,F,SEN
8782,11:48:52,46650,RSA,M,VET
8783,11:48:53,18579,RSA,M,MAS
8784,11:48:53,51563,RSA,M,VET
8785,11:48:53,54591,RSA,M,SEN
8786,11:48:53,29141,RSA,M,SEN
8787,11:48:53,52874,RSA,M,VET
8788,11:48:54,33137,RSA,F,VET
8789,11:48:55,43262,RSA,M,MAS
8790,11:48:55,9837,RSA,F,SEN
8791,11:48:55,45848,RSA,M,SEN
8792,11:48:56,57074,RSA,M,SEN
8793,11:48:56,41581,RSA,M,SEN
8794,11:48:56,53297,RSA,F,SEN
8795,11:48:57,8961,RSA,M,SEN
8796,11:48:57,40323,RSA,M,VET
8797,11:48:58,31366,IND,M,SEN
8798,11:48:58,52332,RSA,M,SEN
8799,11:48:59,25416,RSA,M,VET
8800,11:48:59,23202,USA,F,VET
8801,11:49:00,15430,RSA,M,SEN
8802,11:49:02,5335,RSA,M,VET
8803,11:49:02,40222,UAE,M,VET
8804,11:49:03,23611,RSA,M,VET
8805,11:49:03,11173,RSA,M,VET
8806,11:49:03,39008,RSA,M,SEN
8807,11:49:03,16543,RSA,M,VET
8808,11:49:04,57628,RSA,M,SEN
8809,11:49:04,52103,RSA,M,SEN
8810,11:49:05,41703,RSA,M,MAS
8811,11:49:05,28229,RSA,M,VET
8812,11:49:05,44400,RSA,M,SEN
8813,11:49:05,10304,RSA,M,SEN
8814,11:49:06,53514,RSA,M,VET
8815,11:49:06,55411,RSA,M,SEN
8816,11:49:08,49099,RSA,M,MAS
8817,11:49:10,13450,RSA,M,MAS
8818,11:49:10,38440,RSA,F,SEN
8819,11:49:10,42535,RSA,M,VET
8820,11:49:11,16667,RSA,F,SEN
8821,11:49:11,48270,RSA,F,SEN
8822,11:49:12,40868,RSA,F,VET
8823,11:49:12,39927,RSA,F,SEN
8824,11:49:14,42932,RSA,F,SEN
8825,11:49:15,13901,RSA,F,GM
8826,11:49:15,53550,RSA,M,VET
8827,11:49:16,7119,RSA,M,VET
8828,11:49:16,51498,RSA,M,VET
8829,11:49:17,35864,RSA,M,SEN
8830,11:49:17,16898,RSA,F,SEN
8831,11:49:18,48072,RSA,M,MAS
8832,11:49:19,51164,RSA,M,VET
8833,11:49:19,7818,RSA,M,MAS
8834,11:49:19,57714,RSA,F,VET
8835,11:49:20,58197,RSA,M,SEN
8836,11:49:20,14825,RSA,M,SEN
8837,11:49:20,53732,RSA,M,SEN
8838,11:49:20,28525,RSA,M,SEN
8839,11:49:21,56355,RSA,M,SEN
8840,11:49:22,22950,RSA,M,VET
8841,11:49:22,49498,RSA,M,MAS
8842,11:49:22,28702,RSA,M,SEN
8843,11:49:22,50922,RSA,M,VET
8844,11:49:24,13459,RSA,F,MAS
8845,11:49:24,33138,RSA,M,VET
8846,11:49:27,52723,RSA,M,SEN
8847,11:49:28,21043,RSA,F,MAS
8848,11:49:28,29935,RSA,M,SEN
8849,11:49:28,17390,RSA,F,SEN
8850,11:49:29,51523,RSA,M,MAS
8851,11:49:29,17219,RSA,M,VET
8852,11:49:30,42812,RSA,M,MAS
8853,11:49:30,31648,RSA,M,SEN
8854,11:49:30,47498,RSA,F,SEN
8855,11:49:30,59375,RSA,M,SEN
8856,11:49:31,50704,RSA,M,VET
8857,11:49:32,16527,RSA,F,VET
8858,11:49:33,29364,RSA,M,SEN
8859,11:49:35,41459,RSA,F,MAS
8860,11:49:36,17050,RSA,F,SEN
8861,11:49:38,29419,AUS,F,VET
8862,11:49:38,17280,RSA,M,VET
8863,11:49:39,9246,RSA,M,VET
8864,11:49:39,46242,RSA,M,SEN
8865,11:49:39,32239,RSA,F,SEN
8866,11:49:39,51069,RSA,F,VET
8867,11:49:39,25371,RSA,F,SEN
8868,11:49:39,16126,RSA,M,VET
8869,11:49:40,53803,RSA,M,SEN
8870,11:49:41,23515,RSA,F,SEN
8871,11:49:42,52832,RSA,M,SEN
8872,11:49:42,47724,RSA,M,VET
8873,11:49:42,49069,RSA,F,SEN
8874,11:49:42,54412,RSA,M,SEN
8875,11:49:43,45247,RUS,M,VET
8876,11:49:44,55593,RSA,F,MAS
8877,11:49:44,31599,RSA,F,SEN
8878,11:49:45,36163,GBR,M,VET
8879,11:49:45,58067,RSA,M,MAS
8880,11:49:46,35968,RSA,M,SEN
8881,11:49:46,20851,RSA,M,SEN
8882,11:49:47,21190,RSA,M,VET
8883,11:49:47,18929,RSA,F,VET
8884,11:49:47,51941,RSA,F,VET
8885,11:49:48,27827,RSA,M,GM
8886,11:49:48,56449,RSA,F,SEN
8887,11:49:49,50654,RSA,M,VET
8888,11:49:49,40687,RSA,M,VET
8889,11:49:51,12168,RSA,M,GM
8890,11:49:51,53684,RSA,M,MAS
8891,11:49:51,55072,RSA,M,MAS
8892,11:49:51,56859,RSA,M,MAS
8893,11:49:53,29755,RSA,M,SEN
8894,11:49:53,16423,RSA,F,SEN
8895,11:49:54,51061,RSA,F,VET
8896,11:49:54,20256,RSA,M,SEN
8897,11:49:54,55071,RSA,M,SEN
8898,11:49:54,55249,RSA,M,SEN
8899,11:49:54,50386,RSA,F,VET
8900,11:49:54,56502,RSA,F,SEN
8901,11:49:54,29552,RSA,M,SEN
8902,11:49:55,24658,RSA,M,MAS
8903,11:49:55,17838,RSA,M,VET
8904,11:49:55,57888,RSA,M,VET
8905,11:49:57,36636,RSA,F,SEN
8906,11:49:59,32595,RSA,M,SEN
8907,11:49:59,20945,AUS,F,VET
8908,11:49:59,36392,AUS,M,MAS
8909,11:50:00,53276,RSA,M,MAS
8910,11:50:01,27206,RSA,M,MAS
8911,11:50:01,18923,RSA,M,SEN
8912,11:50:02,23290,RSA,M,VET
8913,11:50:02,42696,RSA,M,VET
8914,11:50:02,46281,RSA,F,SEN
8915,11:50:02,51987,RSA,F,SEN
8916,11:50:02,51988,RSA,F,SEN
8917,11:50:02,15608,RSA,M,VET
8918,11:50:02,25258,RSA,M,SEN
8919,11:50:02,17146,RSA,M,VET
8920,11:50:03,12323,GBR,M,MAS
8921,11:50:04,35716,GBR,M,VET
8922,11:50:04,17102,RSA,F,VET
8923,11:50:04,52854,RSA,F,SEN
8924,11:50:05,39422,RSA,M,SEN
8925,11:50:05,10986,RSA,M,SEN
8926,11:50:06,39031,BOT,M,SEN
8927,11:50:06,54436,RSA,M,SEN
8928,11:50:06,50635,RSA,M,SEN
8929,11:50:07,4600,RSA,M,MAS
8930,11:50:07,57330,RSA,M,SEN
8931,11:50:07,25155,RSA,M,VET
8932,11:50:08,38743,RSA,F,VET
8933,11:50:09,17315,RSA,M,VET
8934,11:50:09,51967,RSA,M,VET
8935,11:50:09,59515,RSA,M,VET
8936,11:50:09,47547,RSA,M,VET
8937,11:50:09,19761,RSA,M,VET
8938,11:50:09,50821,RSA,F,SEN
8939,11:50:09,15329,RSA,M,SEN
8940,11:50:10,57521,RSA,M,VET
8941,11:50:10,56426,RSA,F,SEN
8942,11:50:10,53665,RSA,F,VET
8943,11:50:11,59803,RSA,M,SEN
8944,11:50:13,28409,RSA,M,SEN
8945,11:50:14,56303,RSA,F,VET
8946,11:50:17,47608,RSA,F,MAS
8947,11:50:18,50698,RSA,M,SEN
8948,11:50:19,37869,RSA,M,VET
8949,11:50:22,7795,RSA,F,GM
8950,11:50:22,56325,RSA,M,MAS
8951,11:50:24,16242,RSA,M,MAS
8952,11:50:24,41812,RSA,M,VET
8953,11:50:25,10347,RSA,F,MAS
8954,11:50:25,47891,RSA,M,VET
8955,11:50:25,41498,RSA,M,VET
8956,11:50:25,20765,RSA,F,MAS
8957,11:50:26,3602,RSA,M,MAS
8958,11:50:26,59035,RSA,F,VET
8959,11:50:27,41638,RSA,M,VET
8960,11:50:28,50667,BRA,M,VET
8961,11:50:29,44520,RSA,M,VET
8962,11:50:29,39028,RSA,M,VET
8963,11:50:29,30715,RSA,M,SEN
8964,11:50:30,50056,RSA,M,VET
8965,11:50:30,43972,RSA,M,MAS
8966,11:50:30,56689,RSA,M,SEN
8967,11:50:31,17251,RSA,M,GM
8968,11:50:31,28346,RSA,F,MAS
8969,11:50:35,29692,RSA,M,MAS
8970,11:50:36,56271,RSA,F,VET
8971,11:50:37,38482,RSA,F,MAS
8972,11:50:41,5215,RSA,M,MAS
8973,11:50:41,58338,RSA,F,VET
8974,11:50:41,39229,RSA,M,VET
8975,11:50:42,40657,RSA,M,VET
8976,11:50:42,43715,RSA,M,SEN
8977,11:50:43,39460,USA,F,VET
8978,11:50:43,27878,RSA,M,VET
8979,11:50:44,55215,RSA,F,MAS
8980,11:50:45,29149,RSA,M,MAS
8981,11:50:45,29834,RSA,F,SEN
8982,11:50:45,17064,RSA,M,SEN
8983,11:50:45,17249,RSA,M,MAS
8984,11:50:46,21720,RSA,F,VET
8985,11:50:47,14834,RSA,F,VET
8986,11:50:47,53106,RSA,F,SEN
8987,11:50:47,42714,RSA,M,SEN
8988,11:50:48,6647,RSA,M,GM
8989,11:50:48,31258,RSA,M,MAS
8990,11:50:48,54614,RSA,M,VET
8991,11:50:48,31660,RSA,M,SEN
8992,11:50:48,48192,RSA,M,SEN
8993,11:50:49,45166,RSA,M,VET
8994,11:50:49,50469,RSA,M,MAS
8995,11:50:49,50621,RSA,M,VET
8996,11:50:50,3304,RSA,M,GM
8997,11:50:50,35406,RSA,M,MAS
8998,11:50:50,42227,RSA,M,VET
8999,11:50:50,23469,RSA,M,SEN
9000,11:50:52,54520,RSA,M,VET
9001,11:50:52,56819,GER,M,MAS
9002,11:50:53,49663,RSA,M,MAS
9003,11:50:54,37149,RSA,M,VET
9004,11:50:55,21913,RSA,M,VET
9005,11:50:55,25969,RSA,M,SEN
9006,11:50:55,50164,BEL,M,VET
9007,11:50:56,55430,RSA,F,VET
9008,11:50:57,57106,RSA,M,MAS
9009,11:50:57,15491,RSA,F,SEN
9010,11:50:58,41768,RSA,M,SEN
9011,11:50:58,58054,RSA,M,SEN
9012,11:50:58,46740,RSA,M,SEN
9013,11:50:59,51101,RSA,M,VET
9014,11:50:59,28373,RSA,M,VET
9015,11:50:59,16844,RSA,M,SEN
9016,11:51:01,19583,RSA,M,GM
9017,11:51:02,15053,RSA,M,SEN
9018,11:51:03,13923,RSA,F,SEN
9019,11:51:03,28533,RSA,M,VET
9020,11:51:04,11106,RSA,M,VET
9021,11:51:06,50554,RSA,M,VET
9022,11:51:06,53077,RSA,M,MAS
9023,11:51:07,24846,RSA,F,SEN
9024,11:51:07,52304,RSA,F,VET
9025,11:51:07,56424,RSA,M,MAS
9026,11:51:07,32877,RSA,M,SEN
9027,11:51:08,31594,RSA,M,GM
9028,11:51:08,19811,RSA,M,MAS
9029,11:51:08,38038,RSA,M,VET
9030,11:51:09,39232,RSA,F,SEN
9031,11:51:09,56538,RSA,M,SEN
9032,11:51:09,53891,RSA,M,VET
9033,11:51:09,51750,RSA,F,VET
9034,11:51:09,27306,RSA,M,SEN
9035,11:51:10,10403,RSA,M,SEN
9036,11:51:11,20908,RSA,M,MAS
9037,11:51:11,11894,RSA,M,MAS
9038,11:51:11,48292,RSA,M,VET
9039,11:51:12,12008,RSA,M,MAS
9040,11:51:12,14289,USA,F,SEN
9041,11:51:12,32647,RSA,F,SEN
9042,11:51:12,18887,RSA,M,VET
9043,11:51:12,50555,RSA,F,VET
9044,11:51:13,17216,RSA,M,VET
9045,11:51:13,16834,RSA,M,SEN
9046,11:51:14,36485,RSA,M,GM
9047,11:51:14,46096,RSA,M,MAS
9048,11:51:15,31906,RSA,M,VET
9049,11:51:16,25191,RSA,F,SEN
9050,11:51:18,10477,RSA,M,MAS
9051,11:51:18,17075,RSA,M,SEN
9052,11:51:20,30420,MAW,M,SEN
9053,11:51:21,32323,RSA,M,SEN
9054,11:51:22,55966,RSA,M,SEN
9055,11:51:22,16174,CAN,F,SEN
9056,11:51:23,55893,RSA,M,SEN
9057,11:51:23,19109,RSA,F,SEN
9058,11:51:23,25216,BOT,M,SEN
9059,11:51:24,21898,RSA,M,VET
9060,11:51:24,31439,RSA,M,VET
9061,11:51:24,58732,RSA,M,VET
9062,11:51:25,11048,RSA,F,MAS
9063,11:51:25,2443,RSA,M,SEN
9064,11:51:25,33873,RSA,M,VET
9065,11:51:25,30694,RSA,M,SEN
9066,11:51:25,31379,RSA,M,SEN
9067,11:51:25,55528,RSA,M,VET
9068,11:51:25,17032,RSA,M,VET
9069,11:51:26,44401,RSA,M,VET
9070,11:51:26,39998,RSA,F,MAS
9071,11:51:26,44615,RSA,F,MAS
9072,11:51:26,17000,RSA,M,VET
9073,11:51:26,50932,RSA,M,SEN
9074,11:51:30,50833,RSA,M,MAS
9075,11:51:31,47398,RSA,F,MAS
9076,11:51:31,28298,RSA,M,SEN
9077,11:51:31,54540,RSA,M,VET
9078,11:51:32,27140,RSA,M,VET
9079,11:51:33,56141,USA,M,SEN
9080,11:51:34,32076,RSA,M,VET
9081,11:51:34,49383,RSA,M,SEN
9082,11:51:35,55455,RSA,M,SEN
9083,11:51:36,34896,RSA,F,SEN
9084,11:51:36,22656,RSA,M,SEN
9085,11:51:37,58263,RSA,M,VET
9086,11:51:39,37591,RSA,F,SEN
9087,11:51:40,10400,RSA,M,MAS
9088,11:51:40,37187,RSA,F,SEN
9089,11:51:42,88,RSA,M,GM
9090,11:51:42,36476,RSA,M,VET
9091,11:51:42,52745,RSA,M,VET
9092,11:51:42,50831,RSA,M,SEN
9093,11:51:42,59191,RSA,M,SEN
9094,11:51:43,30546,RSA,M,VET
9095,11:51:43,26404,RSA,F,SEN
9096,11:51:44,55141,RSA,M,VET
9097,11:51:44,16827,RSA,F,SEN
9098,11:51:45,30056,RSA,M,MAS
9099,11:51:45,44729,RSA,F,VET
9100,11:51:45,19031,RSA,F,VET
9101,11:51:45,45860,RSA,F,SEN
9102,11:51:46,59778,RSA,M,SEN
9103,11:51:46,16607,BOT,M,VET
9104,11:51:47,51350,RSA,M,VET
9105,11:51:48,19453,RSA,M,VET
9106,11:51:49,51244,RSA,M,SEN
9107,11:51:49,19760,RSA,M,VET
9108,11:51:49,25251,GBR,F,VET
9109,11:51:49,25265,GBR,M,VET
9110,11:51:51,45264,RSA,F,MAS
9111,11:51:51,26176,RSA,M,MAS
9112,11:51:52,53015,RSA,M,SEN
9113,11:51:54,2837,RSA,M,VET
9114,11:51:54,43654,RSA,M,SEN
9115,11:51:55,51354,RSA,M,VET
9116,11:51:56,20200,RSA,M,SEN
9117,11:51:59,53563,RSA,M,SEN
9118,11:51:59,59272,RSA,M,VET
9119,11:52:00,57211,RSA,M,VET
9120,11:52:02,37058,RSA,M,SEN
9121,11:52:03,27478,RSA,M,VET
9122,11:52:03,16008,RSA,F,SEN
9123,11:52:03,11554,RSA,M,SEN
9124,11:52:03,19794,RSA,M,SEN
9125,11:52:04,3112,RSA,M,MAS
9126,11:52:04,50893,RSA,M,VET
9127,11:52:04,51099,RSA,M,VET
9128,11:52:05,13390,RSA,M,VET
9129,11:52:05,16221,RSA,M,SEN
9130,11:52:06,6810,RSA,M,GM
9131,11:52:06,20793,RSA,M,GM
9132,11:52:06,32969,RSA,F,SEN
9133,11:52:06,32622,RSA,M,MAS
9134,11:52:06,21066,RSA,F,MAS
9135,11:52:06,39917,RSA,F,SEN
9136,11:52:07,11029,RSA,M,MAS
9137,11:52:07,28309,RSA,F,VET
9138,11:52:07,48592,RSA,M,MAS
9139,11:52:07,41007,RSA,F,SEN
9140,11:52:08,35965,RSA,M,MAS
9141,11:52:08,18789,RSA,M,SEN
9142,11:52:08,48560,RSA,M,SEN
9143,11:52:08,50110,RSA,M,SEN
9144,11:52:09,47768,RSA,M,SEN
9145,11:52:09,57227,RSA,M,SEN
9146,11:52:10,31582,RSA,M,VET
9147,11:52:10,18362,RSA,M,SEN
9148,11:52:10,40034,RSA,M,SEN
9149,11:52:10,10375,RSA,M,VET
9150,11:52:10,17106,RSA,M,SEN
9151,11:52:11,54854,RSA,M,SEN
9152,11:52:11,54855,RSA,M,SEN
9153,11:52:12,16438,RSA,M,MAS
9154,11:52:12,21017,RSA,M,SEN
9155,11:52:13,9239,RSA,M,MAS
9156,11:52:13,46073,RSA,F,SEN
9157,11:52:13,28021,RSA,M,VET
9158,11:52:13,35035,RSA,M,VET
9159,11:52:13,47178,RSA,M,VET
9160,11:52:14,15236,RSA,M,SEN
9161,11:52:15,18549,RSA,M,VET
9162,11:52:17,39804,RSA,F,VET
9163,11:52:18,48206,RSA,M,SEN
9164,11:52:19,34297,RSA,M,MAS
9165,11:52:19,42810,RSA,F,SEN
9166,11:52:19,50826,RSA,F,VET
9167,11:52:19,18009,RSA,M,SEN
9168,11:52:19,29560,RSA,M,SEN
9169,11:52:20,37936,RSA,M,VET
9170,11:52:20,37670,RSA,M,SEN
9171,11:52:21,22272,RSA,F,MAS
9172,11:52:21,32673,RSA,M,SEN
9173,11:52:21,54028,RSA,M,VET
9174,11:52:22,46178,RSA,F,MAS
9175,11:52:22,14105,RSA,F,SEN
9176,11:52:23,183,RSA,M,GM
9177,11:52:23,53051,RSA,M,SEN
9178,11:52:23,32240,RSA,M,VET
9179,11:52:24,24252,RSA,M,SEN
9180,11:52:24,18299,RSA,M,VET
9181,11:52:25,45400,RSA,F,SEN
9182,11:52:25,46533,RSA,M,VET
9183,11:52:25,58088,RSA,M,SEN
9184,11:52:26,19039,RSA,M,GM
9185,11:52:26,11750,RSA,M,VET
9186,11:52:26,55375,RSA,M,SEN
9187,11:52:26,34947,RSA,M,MAS
9188,11:52:26,10019,RSA,M,SEN
9189,11:52:26,42068,RSA,M,SEN
9190,11:52:27,12827,RSA,M,MAS
9191,11:52:27,8113,RSA,M,MAS
9192,11:52:27,12662,RSA,F,VET
9193,11:52:27,42121,RSA,M,SEN
9194,11:52:27,37934,RSA,M,MAS
9195,11:52:28,37823,RSA,M,VET
9196,11:52:28,37721,RSA,M,SEN
9197,11:52:28,44556,RSA,M,VET
9198,11:52:28,11980,RSA,F,SEN
9199,11:52:28,51754,RSA,M,SEN
9200,11:52:30,28699,RSA,M,MAS
9201,11:52:30,48342,RSA,M,MAS
9202,11:52:30,52632,RSA,M,MAS
9203,11:52:31,25055,RSA,F,SEN
9204,11:52:32,13642,RSA,M,MAS
9205,11:52:32,52766,RSA,M,MAS
9206,11:52:33,12411,RSA,M,SEN
9207,11:52:33,16088,RSA,M,SEN
9208,11:52:34,19246,RSA,F,SEN
9209,11:52:35,49658,RSA,M,SEN
9210,11:52:35,31402,RSA,M,VET
9211,11:52:36,12528,USA,M,SEN
9212,11:52:36,19826,RSA,M,SEN
9213,11:52:37,24864,RSA,M,GM
9214,11:52:37,38660,RSA,F,SEN
9215,11:52:39,7233,RSA,M,GM
9216,11:52:39,41316,RSA,M,SEN
9217,11:52:39,28825,RSA,M,SEN
9218,11:52:40,59282,RSA,M,SEN
9219,11:52:40,39057,GBR,M,MAS
9220,11:52:41,9373,RSA,M,VET
9221,11:52:42,15181,RSA,M,MAS
9222,11:52:42,56546,RSA,M,MAS
9223,11:52:42,35288,RSA,F,VET
9224,11:52:42,59324,RSA,M,VET
9225,11:52:42,55138,RSA,M,SEN
9226,11:52:43,12003,GER,M,MAS
9227,11:52:45,20194,RSA,M,SEN
9228,11:52:45,21754,RSA,M,SEN
9229,11:52:45,15817,RSA,M,SEN
9230,11:52:46,35917,RSA,M,MAS
9231,11:52:46,49512,RSA,F,MAS
9232,11:52:46,45751,RSA,F,SEN
9233,11:52:47,46784,RSA,M,MAS
9234,11:52:47,34337,RSA,M,SEN
9235,11:52:47,52728,RSA,M,VET
9236,11:52:49,43914,RSA,M,SEN
9237,11:52:49,58200,RSA,M,SEN
9238,11:52:50,52999,RSA,M,SEN
9239,11:52:50,30175,RSA,M,MAS
9240,11:52:51,50490,RSA,M,VET
9241,11:52:51,49240,RSA,F,VET
9242,11:52:53,51247,RSA,M,SEN
9243,11:52:53,38085,RSA,M,SEN
9244,11:52:53,58044,RSA,M,VET
9245,11:52:54,5750,NAM,M,MAS
9246,11:52:54,36183,RSA,M,VET
9247,11:52:55,47350,RSA,M,SEN
9248,11:52:55,17228,RSA,M,MAS
9249,11:52:57,40841,RSA,M,MAS
9250,11:52:57,50262,RSA,M,VET
9251,11:52:57,35482,RSA,M,MAS
9252,11:52:57,59488,RSA,M,SEN
9253,11:52:59,53957,RSA,M,SEN
9254,11:53:00,3745,GBR,M,MAS
9255,11:53:00,12986,IND,M,SEN
9256,11:53:01,28388,RSA,F,MAS
9257,11:53:03,51063,RSA,M,MAS
9258,11:53:03,30908,RSA,M,MAS
9259,11:53:03,32191,RSA,M,MAS
9260,11:53:04,5046,RSA,M,MAS
9261,11:53:04,45382,RSA,F,MAS
9262,11:53:04,22467,RSA,M,SEN
9263,11:53:04,15542,RSA,F,VET
9264,11:53:05,51048,RSA,M,VET
9265,11:53:06,13187,RSA,M,VET
9266,11:53:07,5010,RSA,M,SEN
9267,11:53:07,53668,RSA,F,VET
9268,11:53:07,24979,RSA,M,SEN
9269,11:53:08,57068,RSA,M,VET
9270,11:53:09,7202,RSA,M,GM
9271,11:53:09,57693,RSA,M,VET
9272,11:53:09,30806,RSA,F,SEN
9273,11:53:09,54979,RSA,M,VET
9274,11:53:10,49380,RSA,M,VET
9275,11:53:10,41621,RSA,M,VET
9276,11:53:10,16798,RSA,M,VET
9277,11:53:11,58872,JPN,M,MAS
9278,11:53:12,20062,RSA,M,MAS
9279,11:53:12,42542,RSA,M,VET
9280,11:53:12,28619,RSA,M,VET
9281,11:53:12,28725,RSA,M,SEN
9282,11:53:13,58596,RSA,M,MAS
9283,11:53:13,23084,RSA,M,SEN
9284,11:53:13,16245,RSA,M,SEN
9285,11:53:14,47941,RSA,M,SEN
9286,11:53:14,22563,SUI,F,VET
9287,11:53:14,27567,RSA,M,SEN
9288,11:53:16,21566,RSA,M,MAS
9289,11:53:17,37263,RSA,M,VET
9290,11:53:18,40316,RSA,M,MAS
9291,11:53:18,58520,RSA,M,SEN
9292,11:53:21,14799,RSA,M,VET
9293,11:53:22,12103,RSA,M,GM
9294,11:53:22,26291,RSA,F,MAS
9295,11:53:23,50607,RSA,M,VET
9296,11:53:23,50274,RSA,M,VET
9297,11:53:23,31090,RSA,M,SEN
9298,11:53:24,38676,RSA,M,SEN
9299,11:53:24,49098,RSA,M,VET
9300,11:53:24,40760,RSA,M,SEN
9301,11:53:25,33526,RSA,M,SEN
9302,11:53:25,22193,RSA,M,VET
9303,11:53:25,39571,RSA,M,SEN
9304,11:53:26,19803,RSA,M,MAS
9305,11:53:26,17168,RSA,M,VET
9306,11:53:26,50968,RSA,M,SEN
9307,11:53:27,45016,RSA,M,GM
9308,11:53:27,27929,RSA,F,SEN
9309,11:53:27,32689,RSA,M,SEN
9310,11:53:27,12979,RSA,M,SEN
9311,11:53:28,50509,RSA,M,SEN
9312,11:53:28,50927,RSA,M,SEN
9313,11:53:29,33636,RSA,M,VET
9314,11:53:29,5869,RSA,F,VET
9315,11:53:29,25472,RSA,M,SEN
9316,11:53:29,53291,RSA,M,VET
9317,11:53:30,49470,RSA,M,SEN
9318,11:53:30,32113,RSA,F,SEN
9319,11:53:30,5043,RSA,M,SEN
9320,11:53:31,13381,RSA,M,VET
9321,11:53:31,42689,RSA,M,MAS
9322,11:53:32,8638,RSA,M,MAS
9323,11:53:33,42091,RSA,M,MAS
9324,11:53:33,56059,RSA,M,MAS
9325,11:53:33,24315,RSA,F,SEN
9326,11:53:34,14156,RSA,M,VET
9327,11:53:34,11535,RSA,M,MAS
9328,11:53:34,56510,RSA,M,VET
9329,11:53:34,23511,JPN,F,VET
9330,11:53:35,42698,RSA,M,SEN
9331,11:53:35,51159,RSA,M,SEN
9332,11:53:35,36586,RSA,M,SEN
9333,11:53:35,57345,RSA,M,VET
9334,11:53:36,51876,RSA,M,VET
9335,11:53:36,32298,RSA,M,SEN
9336,11:53:36,23211,RSA,F,VET
9337,11:53:36,12782,RSA,M,SEN
9338,11:53:36,16497,RSA,M,SEN
9339,11:53:37,36766,RSA,M,VET
9340,11:53:37,32330,RSA,M,SEN
9341,11:53:37,31581,RSA,M,SEN
9342,11:53:37,39165,RSA,M,VET
9343,11:53:38,7844,RSA,M,VET
9344,11:53:38,50197,RSA,M,MAS
9345,11:53:38,52718,RSA,M,MAS
9346,11:53:38,7223,RSA,M,VET
9347,11:53:38,39235,RSA,M,MAS
9348,11:53:39,56111,RSA,M,VET
9349,11:53:39,51263,RSA,F,SEN
9350,11:53:39,36791,RSA,M,SEN
9351,11:53:40,53838,RSA,M,VET
9352,11:53:40,13625,RSA,F,SEN
9353,11:53:41,2424,RSA,M,MAS
9354,11:53:41,39116,RSA,M,GM
9355,11:53:41,28986,RSA,F,VET
9356,11:53:41,12803,RSA,F,SEN
9357,11:53:41,55586,RSA,F,SEN
9358,11:53:42,24693,RSA,M,VET
9359,11:53:43,3695,RSA,M,GM
9360,11:53:44,18924,RSA,M,SEN
9361,11:53:45,33994,RSA,F,VET
9362,11:53:45,53722,RSA,F,MAS
9363,11:53:45,55600,RSA,M,MAS
9364,11:53:45,42407,RSA,M,VET
9365,11:53:46,6563,RSA,M,GM
9366,11:53:46,37384,RSA,F,VET
9367,11:53:46,31082,RSA,M,VET
9368,11:53:47,46812,RSA,M,SEN
9369,11:53:48,18244,RSA,M,VET
9370,11:53:48,41474,RSA,F,VET
9371,11:53:49,20212,RSA,M,VET
